post_title,town_name,postal_code,council_code,council_name,region_code,region_name
"Kirketerp, 9541 Suldrup",Kirketerp,9541,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Grøftager, 9610 Nørager",Grøftager,9610,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Vejrhøj, 9610 Nørager",Vejrhøj,9610,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Snave Mark, 5683 Haarby","Snave Mark",5683,0420,Assens,1083,"Region Syddanmark"
"Nårup Skov, 5690 Tommerup","Nårup Skov",5690,0420,Assens,1083,"Region Syddanmark"
"Gundestrup, 5690 Tommerup",Gundestrup,5690,0420,Assens,1083,"Region Syddanmark"
"Lendum, 9870 Sindal",Lendum,9870,0813,Frederikshavn,1081,"Region Nordjylland"
"Bradstrup, 9500 Hobro",Bradstrup,9500,0791,Viborg,1082,"Region Midtjylland"
"Bradstrup, 9610 Nørager",Bradstrup,9610,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Vestermarie, 3700 Rønne",Vestermarie,3700,0400,Bornholm,1084,"Region Hovedstaden"
"Vestermarie, 3720 Aakirkeby",Vestermarie,3720,0400,Bornholm,1084,"Region Hovedstaden"
"Vestermarie, 3751 Østermarie",Vestermarie,3751,0400,Bornholm,1084,"Region Hovedstaden"
"Bregnemose, 5690 Tommerup",Bregnemose,5690,0420,Assens,1083,"Region Syddanmark"
"Elling, 9900 Frederikshavn",Elling,9900,0813,Frederikshavn,1081,"Region Nordjylland"
"Elling, 9970 Strandby",Elling,9970,0813,Frederikshavn,1081,"Region Nordjylland"
"Nørlund, 9610 Nørager",Nørlund,9610,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Ibsker, 3730 Nexø",Ibsker,3730,0400,Bornholm,1084,"Region Hovedstaden"
"Ibsker, 3740 Svaneke",Ibsker,3740,0400,Bornholm,1084,"Region Hovedstaden"
"Ibsker, 3751 Østermarie",Ibsker,3751,0400,Bornholm,1084,"Region Hovedstaden"
"Ørbæk, 5683 Haarby",Ørbæk,5683,0420,Assens,1083,"Region Syddanmark"
"Sørå, 9330 Dronninglund",Sørå,9330,0810,Brønderslev,1081,"Region Nordjylland"
"Sørå, 9340 Asaa",Sørå,9340,0810,Brønderslev,1081,"Region Nordjylland"
"Kandestederne, 9990 Skagen",Kandestederne,9990,0813,Frederikshavn,1081,"Region Nordjylland"
"Aakirkeby, 3720 Aakirkeby",Aakirkeby,3720,0400,Bornholm,1084,"Region Hovedstaden"
"Nysum, 9500 Hobro",Nysum,9500,0791,Viborg,1082,"Region Midtjylland"
"Nysum, 9510 Arden",Nysum,9510,0840,Rebild,1081,"Region Nordjylland"
"Nysum, 9610 Nørager",Nysum,9610,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Pedersker, 3720 Aakirkeby",Pedersker,3720,0400,Bornholm,1084,"Region Hovedstaden"
"Væde, 5462 Morud",Væde,5462,0480,Nordfyns,1083,"Region Syddanmark"
"Voerså, 9300 Sæby",Voerså,9300,0813,Frederikshavn,1081,"Region Nordjylland"
"Voerså, 9330 Dronninglund",Voerså,9330,0810,Brønderslev,1081,"Region Nordjylland"
"Skærum, 9870 Sindal",Skærum,9870,0813,Frederikshavn,1081,"Region Nordjylland"
"Skærum, 9900 Frederikshavn",Skærum,9900,0813,Frederikshavn,1081,"Region Nordjylland"
"Listed, 3740 Svaneke",Listed,3740,0400,Bornholm,1084,"Region Hovedstaden"
"Arnager, 3700 Rønne",Arnager,3700,0400,Bornholm,1084,"Region Hovedstaden"
"Kalstrup, 9240 Nibe",Kalstrup,9240,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Trunderup, 5683 Haarby",Trunderup,5683,0420,Assens,1083,"Region Syddanmark"
"St Rørbæk, 9500 Hobro","St Rørbæk",9500,0791,Viborg,1082,"Region Midtjylland"
"Krengerup, 5620 Glamsbjerg",Krengerup,5620,0420,Assens,1083,"Region Syddanmark"
"Brorstrup, 9610 Nørager",Brorstrup,9610,0820,Vesthimmerlands,1081,"Region Nordjylland"
"St Brøndum, 9520 Skørping","St Brøndum",9520,0840,Rebild,1081,"Region Nordjylland"
"Hjelmerup, 5690 Tommerup",Hjelmerup,5690,0420,Assens,1083,"Region Syddanmark"
"Brønserud, 5492 Vissenbjerg",Brønserud,5492,0420,Assens,1083,"Region Syddanmark"
"Rødovre, 2610 Rødovre",Rødovre,2610,0101,København,1084,"Region Hovedstaden"
"Møllebj Hus, 5690 Tommerup","Møllebj Hus",5690,0420,Assens,1083,"Region Syddanmark"
"Koppenbjerg, 5620 Glamsbjerg",Koppenbjerg,5620,0420,Assens,1083,"Region Syddanmark"
"Frendstrup, 9541 Suldrup",Frendstrup,9541,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Skovby Nymark, 5400 Bogense","Skovby Nymark",5400,0480,Nordfyns,1083,"Region Syddanmark"
"Vester Højst, 6240 Løgumkloster","Vester Højst",6240,0550,Tønder,1083,"Region Syddanmark"
"Ejlinge Ø, 5400 Bogense","Ejlinge Ø",5400,0480,Nordfyns,1083,"Region Syddanmark"
"Nordstranden, 5450 Otterup",Nordstranden,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Svinborg, 6240 Løgumkloster",Svinborg,6240,0550,Tønder,1083,"Region Syddanmark"
"Kov, 6240 Løgumkloster",Kov,6240,0550,Tønder,1083,"Region Syddanmark"
"Vierne, 5471 Søndersø",Vierne,5471,0480,Nordfyns,1083,"Region Syddanmark"
"Vinum, 6780 Skærbæk",Vinum,6780,0550,Tønder,1083,"Region Syddanmark"
"Møgeltønder, 6270 Tønder",Møgeltønder,6270,0550,Tønder,1083,"Region Syddanmark"
"Møgeltønder, 6280 Højer",Møgeltønder,6280,0550,Tønder,1083,"Region Syddanmark"
"Egebjerggård, 5450 Otterup",Egebjerggård,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Korntved, 6270 Tønder",Korntved,6270,0550,Tønder,1083,"Region Syddanmark"
"Nr Højrup, 5450 Otterup","Nr Højrup",5450,0480,Nordfyns,1083,"Region Syddanmark"
"Østerby, 6280 Højer",Østerby,6280,0550,Tønder,1083,"Region Syddanmark"
"Rejsby, 6780 Skærbæk",Rejsby,6780,0550,Tønder,1083,"Region Syddanmark"
"Birkelev, 6780 Skærbæk",Birkelev,6780,0550,Tønder,1083,"Region Syddanmark"
"Agerskov, 6534 Agerskov",Agerskov,6534,0510,Haderslev,1083,"Region Syddanmark"
"Kogsbøl, 6280 Højer",Kogsbøl,6280,0550,Tønder,1083,"Region Syddanmark"
"Methaslund, 6240 Løgumkloster",Methaslund,6240,0550,Tønder,1083,"Region Syddanmark"
"Glavendrup, 5485 Skamby",Glavendrup,5485,0480,Nordfyns,1083,"Region Syddanmark"
"Vøjremosen, 5450 Otterup",Vøjremosen,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Harritslev F, 5400 Bogense","Harritslev F",5400,0480,Nordfyns,1083,"Region Syddanmark"
"Bedsted Bjerg, 6240 Løgumkloster","Bedsted Bjerg",6240,0550,Tønder,1083,"Region Syddanmark"
"Bedsted, 6240 Løgumkloster",Bedsted,6240,0550,Tønder,1083,"Region Syddanmark"
"Nyhave, 5400 Bogense",Nyhave,5400,0480,Nordfyns,1083,"Region Syddanmark"
"Branderup, 6535 Branderup J",Branderup,6535,0550,Tønder,1083,"Region Syddanmark"
"R Østermark, 6780 Skærbæk","R Østermark",6780,0550,Tønder,1083,"Region Syddanmark"
"Landsende, 6792 Rømø",Landsende,6792,0550,Tønder,1083,"Region Syddanmark"
"Kristianslund, 5400 Bogense",Kristianslund,5400,0480,Nordfyns,1083,"Region Syddanmark"
"Svinø, 4750 Lundby",Svinø,4750,0370,Næstved,1085,"Region Sjælland"
"Risby, 4750 Lundby",Risby,4750,0370,Næstved,1085,"Region Sjælland"
"Kongsbjerg, 6270 Tønder",Kongsbjerg,6270,0550,Tønder,1083,"Region Syddanmark"
"Nørreborg, 6270 Tønder",Nørreborg,6270,0550,Tønder,1083,"Region Syddanmark"
"Bjerndrup, 6240 Løgumkloster",Bjerndrup,6240,0550,Tønder,1083,"Region Syddanmark"
"Arrild, 6520 Toftlund",Arrild,6520,0510,Haderslev,1083,"Region Syddanmark"
"Ringe, 5450 Otterup",Ringe,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Nislev, 5450 Otterup",Nislev,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Langevad, 6240 Løgumkloster",Langevad,6240,0550,Tønder,1083,"Region Syddanmark"
"Smidstrup, 5400 Bogense",Smidstrup,5400,0480,Nordfyns,1083,"Region Syddanmark"
"Maderup, 5471 Søndersø",Maderup,5471,0480,Nordfyns,1083,"Region Syddanmark"
"Kolshave, 5400 Bogense",Kolshave,5400,0480,Nordfyns,1083,"Region Syddanmark"
"Bjerrum, 5450 Otterup",Bjerrum,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Idyllendal, 5400 Bogense",Idyllendal,5400,0480,Nordfyns,1083,"Region Syddanmark"
"Sønderstrand, 6792 Rømø",Sønderstrand,6792,0550,Tønder,1083,"Region Syddanmark"
"Nybo, 6240 Løgumkloster",Nybo,6240,0550,Tønder,1083,"Region Syddanmark"
"Lovrup, 6780 Skærbæk",Lovrup,6780,0550,Tønder,1083,"Region Syddanmark"
"Vellinge, 5450 Otterup",Vellinge,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Bønderby, 6270 Tønder",Bønderby,6270,0550,Tønder,1083,"Region Syddanmark"
"St Emmerske, 6270 Tønder","St Emmerske",6270,0550,Tønder,1083,"Region Syddanmark"
"Fremmelev, 5450 Otterup",Fremmelev,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Allerup, 6520 Toftlund",Allerup,6520,0510,Haderslev,1083,"Region Syddanmark"
"Klinte Holme, 5400 Bogense","Klinte Holme",5400,0480,Nordfyns,1083,"Region Syddanmark"
"Ruggård, 5474 Veflinge",Ruggård,5474,0480,Nordfyns,1083,"Region Syddanmark"
"Rundbjerg, 6535 Branderup J",Rundbjerg,6535,0550,Tønder,1083,"Region Syddanmark"
"V Gammelby, 6280 Højer","V Gammelby",6280,0550,Tønder,1083,"Region Syddanmark"
"Skæregårde, 5400 Bogense",Skæregårde,5400,0480,Nordfyns,1083,"Region Syddanmark"
"Alslev Mark, 6240 Løgumkloster","Alslev Mark",6240,0550,Tønder,1083,"Region Syddanmark"
"Nørre Løgum, 6240 Løgumkloster","Nørre Løgum",6240,0550,Tønder,1083,"Region Syddanmark"
"Klintebjerg, 5450 Otterup",Klintebjerg,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Nørtorup Mk, 9690 Fjerritslev","Nørtorup Mk",9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Voldkær, 9490 Pandrup",Voldkær,9490,0849,Jammerbugt,1081,"Region Nordjylland"
"Ryaa, 9440 Aabybro",Ryaa,9440,0810,Brønderslev,1081,"Region Nordjylland"
"Ågårds Mark, 9690 Fjerritslev","Ågårds Mark",9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Stødov, 8420 Knebel",Stødov,8420,0706,Syddjurs,1082,"Region Midtjylland"
"Torup, 8350 Hundslund",Torup,8350,0727,Odder,1082,"Region Midtjylland"
"Gosmer, 8300 Odder",Gosmer,8300,0727,Odder,1082,"Region Midtjylland"
"Damsgaard, 8300 Odder",Damsgaard,8300,0727,Odder,1082,"Region Midtjylland"
"Moseby, 9490 Pandrup",Moseby,9490,0849,Jammerbugt,1081,"Region Nordjylland"
"Nr Økse Enge, 9460 Brovst","Nr Økse Enge",9460,0849,Jammerbugt,1081,"Region Nordjylland"
"Thorupstrand, 9690 Fjerritslev",Thorupstrand,9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Ondrup, 8300 Odder",Ondrup,8300,0727,Odder,1082,"Region Midtjylland"
"Bogens, 8400 Ebeltoft",Bogens,8400,0706,Syddjurs,1082,"Region Midtjylland"
"Bogensholm, 8400 Ebeltoft",Bogensholm,8400,0706,Syddjurs,1082,"Region Midtjylland"
"Randlev, 8300 Odder",Randlev,8300,0727,Odder,1082,"Region Midtjylland"
"Præstholm, 8300 Odder",Præstholm,8300,0727,Odder,1082,"Region Midtjylland"
"Rørth, 8300 Odder",Rørth,8300,0727,Odder,1082,"Region Midtjylland"
"Mejlhede, 9690 Fjerritslev",Mejlhede,9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Ålegårdsmark, 9690 Fjerritslev",Ålegårdsmark,9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Klim Mark, 9690 Fjerritslev","Klim Mark",9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Elsegårde, 8400 Ebeltoft",Elsegårde,8400,0706,Syddjurs,1082,"Region Midtjylland"
"Kokkedalskær, 9460 Brovst",Kokkedalskær,9460,0849,Jammerbugt,1081,"Region Nordjylland"
"Hyllested, 8400 Ebeltoft",Hyllested,8400,0706,Syddjurs,1082,"Region Midtjylland"
"Hyllested, 8444 Balle",Hyllested,8444,0706,Syddjurs,1082,"Region Midtjylland"
"Svorbæk, 8300 Odder",Svorbæk,8300,0727,Odder,1082,"Region Midtjylland"
"Tværkær, 9460 Brovst",Tværkær,9460,0849,Jammerbugt,1081,"Region Nordjylland"
"Ny Skovsgård, 9460 Brovst","Ny Skovsgård",9460,0849,Jammerbugt,1081,"Region Nordjylland"
"Nøruplund, 8400 Ebeltoft",Nøruplund,8400,0706,Syddjurs,1082,"Region Midtjylland"
"Bonderupvang, 9690 Fjerritslev",Bonderupvang,9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Essig, 8410 Rønde",Essig,8410,0706,Syddjurs,1082,"Region Midtjylland"
"Myager, 9690 Fjerritslev",Myager,9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Eg, 8420 Knebel",Eg,8420,0706,Syddjurs,1082,"Region Midtjylland"
"Strandkær, 8400 Ebeltoft",Strandkær,8400,0706,Syddjurs,1082,"Region Midtjylland"
"Halling, 8543 Hornslet",Halling,8543,0706,Syddjurs,1082,"Region Midtjylland"
"Korupskov, 8550 Ryomgård",Korupskov,8550,0706,Syddjurs,1082,"Region Midtjylland"
"Gaunby, 5560 Aarup",Gaunby,5560,0410,Middelfart,1083,"Region Syddanmark"
"Bjergby, 7830 Vinderup",Bjergby,7830,0657,Herning,1082,"Region Midtjylland"
"Klemstrup, 8550 Ryomgård",Klemstrup,8550,0706,Syddjurs,1082,"Region Midtjylland"
"Battrupholt, 8581 Nimtofte",Battrupholt,8581,0706,Syddjurs,1082,"Region Midtjylland"
"Østerby, 8305 Samsø",Østerby,8305,0741,Samsø,1082,"Region Midtjylland"
"Nørhede, 6990 Ulfborg",Nørhede,6990,0657,Herning,1082,"Region Midtjylland"
"Husby, 6990 Ulfborg",Husby,6990,0657,Herning,1082,"Region Midtjylland"
"Frankfri, 5690 Tommerup",Frankfri,5690,0420,Assens,1083,"Region Syddanmark"
"Hjerm, 7560 Hjerm",Hjerm,7560,0661,Holstebro,1082,"Region Midtjylland"
"Feldborg, 7540 Haderup",Feldborg,7540,0657,Herning,1082,"Region Midtjylland"
"Fjeld, 8550 Ryomgård",Fjeld,8550,0706,Syddjurs,1082,"Region Midtjylland"
"Gråske, 8400 Ebeltoft",Gråske,8400,0706,Syddjurs,1082,"Region Midtjylland"
"Søbo, 5683 Haarby",Søbo,5683,0420,Assens,1083,"Region Syddanmark"
"Jattrup, 7830 Vinderup",Jattrup,7830,0657,Herning,1082,"Region Midtjylland"
"Nr Fjand, 6990 Ulfborg","Nr Fjand",6990,0657,Herning,1082,"Region Midtjylland"
"Raunholt, 7830 Vinderup",Raunholt,7830,0657,Herning,1082,"Region Midtjylland"
"Ellev, 8410 Rønde",Ellev,8410,0706,Syddjurs,1082,"Region Midtjylland"
"Skeldrup, 8560 Kolind",Skeldrup,8560,0706,Syddjurs,1082,"Region Midtjylland"
"Agerbæk, 7830 Vinderup",Agerbæk,7830,0657,Herning,1082,"Region Midtjylland"
"Staby, 6990 Ulfborg",Staby,6990,0657,Herning,1082,"Region Midtjylland"
"Sarup, 5683 Haarby",Sarup,5683,0420,Assens,1083,"Region Syddanmark"
"Trandum Skovby, 7830 Vinderup","Trandum Skovby",7830,0657,Herning,1082,"Region Midtjylland"
"Kirkebyen, 6990 Ulfborg",Kirkebyen,6990,0657,Herning,1082,"Region Midtjylland"
"Turup, 5610 Assens",Turup,5610,0410,Middelfart,1083,"Region Syddanmark"
"Obitsø, 7830 Vinderup",Obitsø,7830,0657,Herning,1082,"Region Midtjylland"
"Mårup, 8560 Kolind",Mårup,8560,0706,Syddjurs,1082,"Region Midtjylland"
"Blegmosen, 8550 Ryomgård",Blegmosen,8550,0706,Syddjurs,1082,"Region Midtjylland"
"Balskov, 8410 Rønde",Balskov,8410,0706,Syddjurs,1082,"Region Midtjylland"
"Balskov, 8543 Hornslet",Balskov,8543,0706,Syddjurs,1082,"Region Midtjylland"
"Balskov, 8544 Mørke",Balskov,8544,0706,Syddjurs,1082,"Region Midtjylland"
"Sevelskovby, 7830 Vinderup",Sevelskovby,7830,0657,Herning,1082,"Region Midtjylland"
"Sdr Hvam, 7500 Holstebro","Sdr Hvam",7500,0657,Herning,1082,"Region Midtjylland"
"Hølmkjær, 7830 Vinderup",Hølmkjær,7830,0657,Herning,1082,"Region Midtjylland"
"Mølleskoven, 8581 Nimtofte",Mølleskoven,8581,0706,Syddjurs,1082,"Region Midtjylland"
"Skalbjerg, 5492 Vissenbjerg",Skalbjerg,5492,0420,Assens,1083,"Region Syddanmark"
"Brunsvig, 5690 Tommerup",Brunsvig,5690,0420,Assens,1083,"Region Syddanmark"
"Rydhave, 7830 Vinderup",Rydhave,7830,0657,Herning,1082,"Region Midtjylland"
"Mejdal, 7500 Holstebro",Mejdal,7500,0657,Herning,1082,"Region Midtjylland"
"Nørregaard, 5690 Tommerup",Nørregaard,5690,0420,Assens,1083,"Region Syddanmark"
"Romerhus, 5620 Glamsbjerg",Romerhus,5620,0420,Assens,1083,"Region Syddanmark"
"Ryde, 7830 Vinderup",Ryde,7830,0657,Herning,1082,"Region Midtjylland"
"Smouen, 8410 Rønde",Smouen,8410,0706,Syddjurs,1082,"Region Midtjylland"
"Bugtrup Mark, 8560 Kolind","Bugtrup Mark",8560,0706,Syddjurs,1082,"Region Midtjylland"
"Skarresø, 8550 Ryomgård",Skarresø,8550,0706,Syddjurs,1082,"Region Midtjylland"
"Fruerlund, 8410 Rønde",Fruerlund,8410,0706,Syddjurs,1082,"Region Midtjylland"
"Harboøre, 7673 Harboøre",Harboøre,7673,0665,Lemvig,1082,"Region Midtjylland"
"Kagstrup, 4160 Herlufmagle",Kagstrup,4160,0320,Faxe,1085,"Region Sjælland"
"Fløjbjerg, 6580 Vamdrup",Fløjbjerg,6580,0621,Kolding,1083,"Region Syddanmark"
"Helleruphus, 4250 Fuglebjerg",Helleruphus,4250,0330,Slagelse,1085,"Region Sjælland"
"Højrup, 6560 Sommersted",Højrup,6560,0510,Haderslev,1083,"Region Syddanmark"
"Svenstrup, 4700 Næstved",Svenstrup,4700,0370,Næstved,1085,"Region Sjælland"
"Regerup, 4171 Glumsø",Regerup,4171,0370,Næstved,1085,"Region Sjælland"
"Vejlby, 7000 Fredericia",Vejlby,7000,0607,Fredericia,1083,"Region Syddanmark"
"Vadsby, 2640 Hedehusene",Vadsby,2640,0169,Høje-Taastrup,1084,"Region Hovedstaden"
"Jenstrup, 4700 Næstved",Jenstrup,4700,0370,Næstved,1085,"Region Sjælland"
"Krømlinge, 4700 Næstved",Krømlinge,4700,0370,Næstved,1085,"Region Sjælland"
"Fjaltring, 7620 Lemvig",Fjaltring,7620,0665,Lemvig,1082,"Region Midtjylland"
"Fjaltring, 7650 Bøvlingbjerg",Fjaltring,7650,0665,Lemvig,1082,"Region Midtjylland"
"Gudum, 7600 Struer",Gudum,7600,0661,Holstebro,1082,"Region Midtjylland"
"Gudum, 7620 Lemvig",Gudum,7620,0665,Lemvig,1082,"Region Midtjylland"
"Rynkeby, 5300 Kerteminde",Rynkeby,5300,0440,Kerteminde,1083,"Region Syddanmark"
"Rynkeby, 5350 Rynkeby",Rynkeby,5350,0440,Kerteminde,1083,"Region Syddanmark"
"Rynkeby, 5540 Ullerslev",Rynkeby,5540,0440,Kerteminde,1083,"Region Syddanmark"
"Rynkeby, 5550 Langeskov",Rynkeby,5550,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Urup, 5350 Rynkeby",Urup,5350,0440,Kerteminde,1083,"Region Syddanmark"
"Urup, 5550 Langeskov",Urup,5550,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Langevrå, 4700 Næstved",Langevrå,4700,0370,Næstved,1085,"Region Sjælland"
"Bogensø, 5390 Martofte",Bogensø,5390,0440,Kerteminde,1083,"Region Syddanmark"
"Tvinde, 5300 Kerteminde",Tvinde,5300,0440,Kerteminde,1083,"Region Syddanmark"
"Tvinde, 5350 Rynkeby",Tvinde,5350,0440,Kerteminde,1083,"Region Syddanmark"
"Mogenstrup, 4700 Næstved",Mogenstrup,4700,0370,Næstved,1085,"Region Sjælland"
"Tvede, 4700 Næstved",Tvede,4700,0370,Næstved,1085,"Region Sjælland"
"Fløng, 2640 Hedehusene",Fløng,2640,0169,Høje-Taastrup,1084,"Region Hovedstaden"
"Østerby, 6580 Vamdrup",Østerby,6580,0621,Kolding,1083,"Region Syddanmark"
"Smørumovre, 2765 Smørum",Smørumovre,2765,0240,Egedal,1084,"Region Hovedstaden"
"Kølstrup, 5300 Kerteminde",Kølstrup,5300,0440,Kerteminde,1083,"Region Syddanmark"
"Holt, 6580 Vamdrup",Holt,6580,0621,Kolding,1083,"Region Syddanmark"
"Sdr Vilstrup, 6000 Kolding","Sdr Vilstrup",6000,0621,Kolding,1083,"Region Syddanmark"
"Sdr Vilstrup, 6051 Almind","Sdr Vilstrup",6051,0621,Kolding,1083,"Region Syddanmark"
"Bulbjerg Bakke, 2750 Ballerup","Bulbjerg Bakke",2750,0151,Ballerup,1084,"Region Hovedstaden"
"Bulbjerg Bakke, 2765 Smørum","Bulbjerg Bakke",2765,0240,Egedal,1084,"Region Hovedstaden"
"Nybølle, 2765 Smørum",Nybølle,2765,0240,Egedal,1084,"Region Hovedstaden"
"Bregnør, 5300 Kerteminde",Bregnør,5300,0440,Kerteminde,1083,"Region Syddanmark"
"Børup Mark, 7000 Fredericia","Børup Mark",7000,0607,Fredericia,1083,"Region Syddanmark"
"Hejse, 7000 Fredericia",Hejse,7000,0607,Fredericia,1083,"Region Syddanmark"
"Haldagerlille, 4250 Fuglebjerg",Haldagerlille,4250,0330,Slagelse,1085,"Region Sjælland"
"Aller, 6070 Christiansfeld",Aller,6070,0510,Haderslev,1083,"Region Syddanmark"
"Myrup, 4700 Næstved",Myrup,4700,0370,Næstved,1085,"Region Sjælland"
"Høkkelbjerg, 6070 Christiansfeld",Høkkelbjerg,6070,0510,Haderslev,1083,"Region Syddanmark"
"Drejø, 5700 Svendborg",Drejø,5700,0479,Svendborg,1083,"Region Syddanmark"
"Hf. Trekanten, 2700 Brønshøj","Hf. Trekanten",2700,0101,København,1084,"Region Hovedstaden"
"Revsøre, 5874 Hesselager",Revsøre,5874,0450,Nyborg,1083,"Region Syddanmark"
"Opsund, 6920 Videbæk",Opsund,6920,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Opsund, 6971 Spjald",Opsund,6971,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Ollerup, 5762 Vester Skerninge",Ollerup,5762,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Hf. 4. Maj 1921, 2100 København Ø","Hf. 4. Maj 1921",2100,0101,København,1084,"Region Hovedstaden"
"Ulbølle, 5762 Vester Skerninge",Ulbølle,5762,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Væggerskilde, 6971 Spjald",Væggerskilde,6971,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Vium Øst, 6920 Videbæk","Vium Øst",6920,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Spjald, 6971 Spjald",Spjald,6971,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Påby, 6000 Kolding",Påby,6000,0621,Kolding,1083,"Region Syddanmark"
"Ødis Kroge, 6580 Vamdrup","Ødis Kroge",6580,0621,Kolding,1083,"Region Syddanmark"
"Videbæk Øst, 6920 Videbæk","Videbæk Øst",6920,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Fiskbæk, 6900 Skjern",Fiskbæk,6900,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Fiskbæk, 6920 Videbæk",Fiskbæk,6920,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Dejbjerg, 6900 Skjern",Dejbjerg,6900,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Dejbjerg, 6940 Lem St",Dejbjerg,6940,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Galdbjerg, 5874 Hesselager",Galdbjerg,5874,0450,Nyborg,1083,"Region Syddanmark"
"Vojenslund, 6500 Vojens",Vojenslund,6500,0510,Haderslev,1083,"Region Syddanmark"
"Over Jerstal, 6500 Vojens","Over Jerstal",6500,0510,Haderslev,1083,"Region Syddanmark"
"Vester Nybøl, 6510 Gram","Vester Nybøl",6510,0510,Haderslev,1083,"Region Syddanmark"
"Oksenvad, 6560 Sommersted",Oksenvad,6560,0510,Haderslev,1083,"Region Syddanmark"
"Hee, 6950 Ringkøbing",Hee,6950,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Hee, 6980 Tim",Hee,6980,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Skanderup, 6640 Lunderskov",Skanderup,6640,0621,Kolding,1083,"Region Syddanmark"
"Stallerup, 6000 Kolding",Stallerup,6000,0621,Kolding,1083,"Region Syddanmark"
"Vedsted, 6500 Vojens",Vedsted,6500,0510,Haderslev,1083,"Region Syddanmark"
"Brøndlund, 6500 Vojens",Brøndlund,6500,0510,Haderslev,1083,"Region Syddanmark"
"Brejn Gård M, 6971 Spjald","Brejn Gård M",6971,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Vorgod, 6920 Videbæk",Vorgod,6920,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Vorgod Ø, 6920 Videbæk","Vorgod Ø",6920,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Vorgod Ø, 6933 Kibæk","Vorgod Ø",6933,0657,Herning,1082,"Region Midtjylland"
"Odderbæk, 6971 Spjald",Odderbæk,6971,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Hejsager, 6100 Haderslev",Hejsager,6100,0510,Haderslev,1083,"Region Syddanmark"
"Ø Finderup, 6900 Skjern","Ø Finderup",6900,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Hover, 6950 Ringkøbing",Hover,6950,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Hover, 6971 Spjald",Hover,6971,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Pilgård Mark, 6971 Spjald","Pilgård Mark",6971,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Vojensmark, 6500 Vojens",Vojensmark,6500,0510,Haderslev,1083,"Region Syddanmark"
"Kloster, 6950 Ringkøbing",Kloster,6950,0760,Ringkøbing-Skjern,1082,"Region Midtjylland"
"Haverslevkær, 9690 Fjerritslev",Haverslevkær,9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Jegerup, 6500 Vojens",Jegerup,6500,0510,Haderslev,1083,"Region Syddanmark"
